employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,year_competency,avg_competency_score
EMP101266,3.0,2022,JOKO ZULFIKAR GINTING,358678,2,3,5,1,4,2,3,4,4,58,47,58,NAN,Dominant-Steadiness,INTJ,95.0,31.0,9,2022,3.25
EMP101267,3.0,2022,RANI HERLAMBANG,329243,1,4,1,3,4,2,1,3,6,101,90,38,SD,Steadiness-Dominant,INFJ,98.0,27.0,1,2022,3.0
EMP101268,99.0,2022,RANI LESTARI,946433,1,3,4,4,2,2,3,1,2,96,72,83,SI,Steadiness-Influencer,ESTP,,,4,2022,2.888888888888889
EMP101269,2.0,2022,RIZKY JATMIKO HERLAMBANG,566312,2,1,2,6,5,2,1,3,4,61,26,35,IC,Influencer-Conscientious,ISTP,109.0,21.0,1,2022,2.4
EMP101270,2.0,2022,NOVI PERMADI,976457,4,4,5,3,4,1,3,1,2,18,78,67,SD,Steadiness-Dominant,ESFJ,109.0,29.0,9,2022,1.8888888888888888
EMP101271,3.0,2022,NABILA ADI ANANDA,377278,4,3,5,6,3,2,2,2,3,32,45,92,IS,Influencer-Steadiness,INFP,137.0,33.0,2,2022,2.75
EMP101272,5.0,2022,UTAMI BASKARA LUKMAN,530143,2,2,6,1,2,2,3,3,6,27,87,72,CS,Conscientious-Steadiness,ESFP,132.0,36.0,4,2022,4.888888888888889
EMP101273,3.0,2022,BELLA FADILLAH FAUZIAH,835166,1,4,6,1,1,2,2,3,1,53,60,29,SC,Steadiness-Conscientious,NAN,,22.0,6,2022,2.8
EMP101274,5.0,2022,MAYA NABILA RIDWAN,630167,2,4,6,2,1,2,2,4,3,49,40,89,DI,Dominant-Influencer,INTP,122.0,28.0,8,2022,4.9
EMP101275,4.0,2022,WULAN MAHARDIKA SALSABILA,849030,1,4,6,2,3,2,2,4,4,134,54,88,CI,Conscientious-Influencer,NAN,125.0,11.0,3,2022,4.2
EMP101276,3.0,2022,DINDA SAPUTRA,524832,4,3,1,5,5,3,2,3,1,68,34,79,IC,Influencer-Conscientious,INTP,107.0,31.0,7,2022,3.2
EMP101277,5.0,2022,UTAMI FAUZIAH,460992,2,1,3,4,3,1,3,2,4,88,69,31,SC,Steadiness-Conscientious,INTJ,,,9,2022,4.9
EMP101278,4.0,2022,BELLA MAULANA,727558,3,1,2,3,4,2,3,4,6,46,45,83,IS,Influencer-Steadiness,ESFJ,107.0,23.0,1,2022,4.25
EMP101279,2.0,2022,FAJAR UTAMI,842362,2,3,3,4,2,1,1,4,3,31,35,43,DC,Dominant-Conscientious,ISTJ,,,4,2022,2.0
EMP101280,4.0,2022,ARIF SAPUTRA HANDAYANI,468388,3,1,4,2,3,1,2,4,6,92,96,92,SD,Steadiness-Dominant,ISTJ,137.0,35.0,3,2022,4.111111111111111
EMP101281,2.0,2022,WAHYU RAMADHAN,580883,4,1,3,2,2,3,1,3,2,67,37,51,DI,Dominant-Influencer,INTP,126.0,30.0,1,2022,2.25
EMP101282,2.0,2022,BELLA LESTARI HERLAMBANG,933404,1,2,2,4,4,2,2,2,6,36,28,86,IC,Influencer-Conscientious,NAN,,,1,2022,1.4444444444444444
EMP101283,5.0,2022,AYU YULIANTO,268552,1,1,6,6,2,2,2,3,1,60,51,24,CI,Conscientious-Influencer,NAN,133.0,14.0,8,2022,4.8
EMP101284,3.0,2022,NADIA MAHARDIKA PURNAMA,225814,1,3,4,2,4,3,1,2,1,30,45,45,CI,Conscientious-Influencer,INFP,100.0,27.0,5,2022,3.2
EMP101285,,2022,PRASETYO YUDHISTIRA LUKMAN,420138,3,3,4,5,2,1,1,2,6,38,89,30,CS,Conscientious-Steadiness,ISTP,104.0,13.0,9,2022,2.2222222222222223
EMP101286,2.0,2022,ZAKI ADI PERMADI,180926,1,3,2,3,5,3,3,2,4,65,21,56,IS,Influencer-Steadiness,ISFJ,110.0,29.0,4,2022,1.8
EMP101287,4.0,2022,FAJAR PUTRA,300941,3,2,5,2,1,2,2,2,3,75,74,79,CS,Conscientious-Steadiness,INTP,,30.0,5,2022,4.111111111111111
EMP101288,1.0,2022,KURNIA ZULFIKAR MAULIDA,853834,3,4,1,6,1,3,1,3,4,76,31,74,CD,Conscientious-Dominant,ENFP,92.0,35.0,3,2022,1.4
EMP101289,4.0,2022,EVI RAMADHAN,663104,2,1,3,1,4,3,1,2,5,21,87,62,SD,Steadiness-Dominant,ESTP,136.0,31.0,6,2022,3.625
EMP101290,2.0,2022,DINDA MAULANA,683580,1,3,4,3,2,1,1,1,4,64,47,92,DI,Dominant-Influencer,INFP,80.0,20.0,10,2022,1.8888888888888888
EMP101291,4.0,2022,PRASETYO DHARMA UTAMI,463319,1,2,5,3,5,3,2,1,2,25,25,82,DI,Dominant-Influencer,INFJ,107.0,24.0,6,2022,4.222222222222222
EMP101292,1.0,2022,MAYA PERMADI,921172,3,1,5,4,1,2,2,3,1,58,40,73,NAN,Conscientious-Steadiness,ENTP,,,3,2022,1.2222222222222223
EMP101293,3.0,2022,CITRA SUHARTO,294810,4,4,3,1,4,3,1,2,6,93,77,41,NAN,Dominant-Conscientious,ISFJ,120.0,28.0,7,2022,2.5
EMP101294,2.0,2022,NUGROHO RAHMAWATI,651257,3,2,6,2,1,3,3,2,3,23,94,90,ID,Influencer-Dominant,ISFJ,105.0,24.0,8,2022,2.0
EMP101295,1.0,2022,HANA DHARMA HANDAYANI,141920,3,3,4,3,2,3,1,4,3,37,40,95,ID,Influencer-Dominant,ISTJ,86.0,23.0,9,2022,1.4
EMP101296,2.0,2022,UMAR TAMBA,890903,2,3,1,3,2,1,3,1,3,30,20,43,DI,Dominant-Influencer,INTJ,98.0,16.0,1,2022,2.3
EMP101297,4.0,2022,TEGUH SIREGAR,433966,1,4,6,5,2,2,3,1,5,52,96,93,NAN,Steadiness-Influencer,INFJ,108.0,29.0,4,2022,3.888888888888889
EMP101298,3.0,2022,NURLITA HALIM,592419,3,1,2,6,5,2,1,2,4,43,99,53,SC,Steadiness-Conscientious,ENFP,81.0,31.0,1,2022,2.9
EMP101299,4.0,2022,VANIA CANDRA NUGROHO,375019,3,2,1,3,3,1,2,3,2,55,93,70,DC,Dominant-Conscientious,ENFP,114.0,22.0,8,2022,4.0
EMP101300,4.0,2022,EKO KURNIAWAN,163063,4,2,6,6,3,3,1,1,2,12,62,94,ID,Influencer-Dominant,NAN,110.0,32.0,5,2022,4.444444444444445
EMP101301,4.0,2022,FAJAR ERLANGGA MAULANA,208192,2,1,6,6,3,2,1,2,2,9,23,65,SI,Steadiness-Influencer,ESTP,132.0,28.0,2,2022,4.2
EMP101302,2.0,2022,HANA ANUGRAH SUBEKTI,680688,3,3,5,6,4,3,2,3,5,21,64,73,ID,Influencer-Dominant,ESFP,123.0,23.0,9,2022,2.2222222222222223
EMP101303,3.0,2022,KURNIA HARTANTO,257146,2,1,6,6,1,1,2,4,1,57,65,96,CD,Conscientious-Dominant,ESTP,83.0,33.0,10,2022,3.1
EMP101304,3.0,2022,IMAN FIRMANSYAH,290300,3,1,6,4,4,1,2,3,1,48,62,84,IC,Influencer-Conscientious,ENTP,,,3,2022,3.111111111111111
EMP101305,4.0,2022,GITA WIJAYA FAUZIAH,880878,3,1,4,2,2,1,3,2,5,24,71,58,ID,Influencer-Dominant,INTP,89.0,40.0,3,2022,4.0
EMP101306,3.0,2022,DWI ZULFIKAR,871710,4,3,4,3,5,2,2,1,1,34,52,21,DS,Dominant-Steadiness,ENFJ,129.0,35.0,1,2022,3.142857142857143
EMP101307,3.0,2022,IMAN SITUMORANG,434568,1,3,3,5,1,1,2,3,6,76,56,90,CD,Conscientious-Dominant,INTJ,124.0,36.0,3,2022,2.888888888888889
EMP101308,2.0,2022,PRASETYO SAPUTRA,732788,2,2,6,3,1,1,1,3,5,40,96,58,SI,Steadiness-Influencer,ESFJ,89.0,29.0,9,2022,1.8888888888888888
EMP101309,3.0,2022,RIZKA HIDAYAT,900763,3,1,4,4,2,1,1,2,2,89,75,59,CI,Conscientious-Influencer,ENTJ,,,8,2022,3.0
EMP101310,3.0,2022,RIZKA YUDHISTIRA SINAGA,871502,2,1,6,2,2,3,1,2,4,27,60,35,SI,Steadiness-Influencer,ISTP,116.0,25.0,8,2022,3.3
EMP101311,2.0,2022,TEGUH WIBOWO,686685,1,3,6,5,4,2,1,4,4,57,30,50,SI,Steadiness-Influencer,ISFJ,,24.0,5,2022,1.8888888888888888
EMP101312,2.0,2022,BUDI SYAHPUTRA,322141,3,3,2,1,5,2,3,4,1,44,72,20,DI,Dominant-Influencer,ISTJ,100.0,34.0,8,2022,2.125
EMP101313,4.0,2022,INDRA MAHARDIKA PUTRA,310136,2,1,3,4,1,3,2,1,5,66,83,44,ID,Influencer-Dominant,ISFP,,,2,2022,4.125
EMP101314,4.0,2022,UMAR WIJAYA SALSABILA,491418,1,4,6,2,1,1,3,2,1,60,39,99,CI,Conscientious-Influencer,ESTP,90.0,32.0,5,2022,4.25
EMP101315,1.0,2022,DWI WIBOWO,201968,4,3,3,4,4,1,2,2,2,57,95,66,CS,Conscientious-Steadiness,INTJ,,,6,2022,1.1111111111111112
EMP101316,5.0,2022,NUGROHO KUSUMA HASIBUAN,154505,3,4,3,5,3,1,1,3,4,89,59,69,CD,Conscientious-Dominant,INTP,94.0,36.0,7,2022,4.875
EMP101317,4.0,2022,NADIA QOLBI UTAMI,386220,4,1,3,1,2,3,3,4,5,33,54,65,ID,Influencer-Dominant,INTJ,140.0,29.0,8,2022,3.8
EMP101318,4.0,2022,NURLITA ZULFIKAR SINAGA,867466,1,1,3,6,2,2,3,2,4,55,69,46,IC,Influencer-Conscientious,INFP,85.0,26.0,1,2022,3.9
EMP101319,4.0,2022,BUDI ANUGRAH SYAHPUTRA,867943,2,4,4,2,2,2,2,1,6,48,28,35,DI,Dominant-Influencer,NAN,133.0,29.0,1,2022,4.3
EMP101320,4.0,2022,FAJAR TAMBA,226573,3,4,5,5,5,3,2,3,4,76,57,38,CD,Conscientious-Dominant,ENFP,81.0,33.0,2,2022,4.111111111111111
EMP101321,4.0,2022,ARI WIJAYA,173127,3,1,3,4,4,3,1,3,1,67,25,42,CD,Conscientious-Dominant,INTJ,,,3,2022,3.7
EMP101322,4.0,2022,MAHENDRA SINAGA,184082,4,4,5,5,4,1,2,2,2,54,97,31,CI,Conscientious-Influencer,INFP,125.0,31.0,2,2022,4.0
EMP101323,3.0,2022,RENDRA HARTANTO,795970,4,1,2,6,4,1,3,2,5,114,76,87,DI,Dominant-Influencer,ISTJ,131.0,29.0,5,2022,2.888888888888889
EMP101324,5.0,2022,TEGUH LESTARI SAPUTRA,115322,3,4,4,5,4,3,1,4,6,36,20,47,CI,Conscientious-Influencer,ENFP,,22.0,4,2022,4.777777777777778
EMP101325,3.0,2022,GITA TRI SIREGAR,237369,1,1,6,5,2,1,2,1,1,36,57,40,SD,Steadiness-Dominant,NAN,81.0,29.0,3,2022,3.0
EMP101326,3.0,2022,SATYA WIBOWO,982029,2,3,3,2,1,3,1,4,1,27,57,52,CD,Conscientious-Dominant,INTJ,100.0,32.0,5,2022,2.6666666666666665
EMP101327,3.0,2022,RIZKA SUHARTO,122706,1,1,2,6,5,2,1,3,2,23,36,60,DC,Dominant-Conscientious,ISTP,129.0,25.0,4,2022,2.5555555555555554
EMP101328,2.0,2022,MAYA CANDRA MAULANA,399779,3,1,2,1,1,2,3,3,4,0,50,48,CD,Conscientious-Dominant,NAN,98.0,17.0,7,2022,2.3
EMP101329,,2022,GALIH KUSUMA RIDWAN,463563,2,3,2,4,2,2,1,2,6,29,43,78,DI,Dominant-Influencer,INTJ,,,5,2022,2.6666666666666665
EMP101330,4.0,2022,RIZKI NUGROHO,873276,1,1,6,3,4,1,3,1,5,65,51,40,CS,Conscientious-Steadiness,ESTJ,105.0,23.0,3,2022,4.0
EMP101331,3.0,2022,ZAHRA SETIAWAN,675400,3,3,3,5,4,1,3,4,6,38,94,29,IC,Influencer-Conscientious,ISTP,130.0,24.0,9,2022,2.8
EMP101332,5.0,2022,WAHYU SINAGA,711260,1,3,6,1,1,2,3,2,3,40,36,25,NAN,Dominant-Steadiness,ESFJ,87.0,30.0,3,2022,4.9
EMP101333,2.0,2022,OKA GUNAWAN,426710,4,4,3,5,4,2,3,2,2,79,54,66,CI,Conscientious-Influencer,ENFP,89.0,28.0,3,2022,2.2
EMP101334,2.0,2022,YUNI HARTANTO,181409,4,1,1,2,3,2,2,3,1,66,91,46,DI,Dominant-Influencer,INTJ,87.0,36.0,5,2022,2.2
EMP101335,4.0,2022,TANIA KUSUMA,588253,2,3,1,3,2,3,2,2,5,27,85,76,NAN,Dominant-Steadiness,INFP,88.0,31.0,9,2022,4.125
EMP101336,5.0,2022,RAMA LESTARI HANDAYANI,719241,1,2,6,1,4,3,2,2,2,54,23,46,SI,Steadiness-Influencer,NAN,127.0,25.0,4,2022,4.857142857142857
EMP101337,,2022,LESTARI JATMIKO SITUMORANG,871264,4,1,6,5,3,1,2,4,4,94,87,20,CI,Conscientious-Influencer,INFP,,40.0,9,2022,4.125
EMP101338,3.0,2022,OKTAVIA YULIANTO,275899,2,1,3,6,5,2,1,2,6,39,75,91,NAN,Steadiness-Influencer,ISFJ,85.0,33.0,1,2022,3.1
EMP101339,5.0,2022,AYU SUBEKTI,623997,3,2,4,5,4,2,2,2,1,10,55,92,IS,Influencer-Steadiness,ISTP,80.0,22.0,10,2022,5.0
EMP101340,4.0,2022,AYUNDA PERMADI,783183,4,3,3,2,4,2,3,1,5,32,30,37,NAN,Conscientious-Influencer,ENFJ,109.0,26.0,4,2022,3.6
EMP101341,4.0,2022,JOKO PUTRA,258095,2,1,6,2,2,3,2,4,4,28,65,30,CD,Conscientious-Dominant,ENTJ,109.0,30.0,9,2022,4.285714285714286
EMP101342,3.0,2022,ARIF PRADANA,928173,3,2,3,3,5,1,1,2,2,69,50,89,DI,Dominant-Influencer,ISFJ,91.0,34.0,6,2022,2.7777777777777777
EMP101343,5.0,2022,ANISA ANUGRAH SAPUTRA,941394,3,1,3,2,5,2,2,1,4,19,71,47,CI,Conscientious-Influencer,ISTP,101.0,36.0,9,2022,4.9
EMP101344,3.0,2022,AYUNDA ANUGRAH RAHMAWATI,802926,1,4,5,1,2,1,3,3,2,60,90,70,SD,Steadiness-Dominant,INFP,89.0,34.0,10,2022,2.9
EMP101345,3.0,2022,NADIA PRAMUDITA GUNAWAN,275639,4,1,5,2,3,2,1,1,2,66,96,25,IS,Influencer-Steadiness,INFP,120.0,26.0,1,2022,3.111111111111111
EMP101346,4.0,2022,LUTHFI TRI SUBEKTI,881468,2,3,1,6,1,3,3,4,5,75,46,60,CI,Conscientious-Influencer,ISFJ,107.0,32.0,1,2022,3.6666666666666665
EMP101347,3.0,2022,UTAMI ADI HANDAYANI,159491,2,3,3,2,3,2,2,4,3,71,40,38,DC,Dominant-Conscientious,ISTJ,85.0,32.0,1,2022,3.1
EMP101348,5.0,2022,RENDRA YUDHISTIRA PRADANA,483585,2,1,4,4,5,3,1,3,3,34,77,31,DC,Dominant-Conscientious,ISFP,,,4,2022,4.6
EMP101349,5.0,2022,NOVI KUSUMA,146787,4,2,4,5,2,1,2,4,3,62,22,78,SD,Steadiness-Dominant,ISTP,132.0,23.0,8,2022,4.9
EMP101350,3.0,2022,BELLA DHARMA MAULIDA,942075,2,2,3,3,3,1,1,4,4,64,53,49,SI,Steadiness-Influencer,ENFP,81.0,21.0,4,2022,3.0
EMP101351,3.0,2022,DWI TAMBA,726333,1,2,2,3,2,3,2,4,3,69,45,83,CS,Conscientious-Steadiness,INTJ,94.0,21.0,8,2022,3.25
EMP101352,,2022,DIAN SINAGA,389620,3,3,4,6,4,3,3,2,1,49,35,65,CD,Conscientious-Dominant,ISFP,120.0,21.0,6,2022,4.111111111111111
EMP101353,5.0,2022,PRASETYO HALIM,622822,1,1,4,1,4,1,3,1,6,42,51,80,CI,Conscientious-Influencer,ENFP,108.0,29.0,9,2022,4.8
EMP101354,5.0,2022,WULAN AJI ROHMAN,614747,1,4,4,5,3,3,3,3,5,56,49,62,SC,Steadiness-Conscientious,ISFJ,,36.0,8,2022,4.714285714285714
EMP101355,3.0,2022,UTAMI HALIM,653137,4,4,3,3,4,2,2,3,2,39,27,29,CD,Conscientious-Dominant,ENFJ,109.0,21.0,8,2022,3.111111111111111
EMP101356,2.0,2022,YUNI RAMADHAN,408262,3,4,1,3,1,3,2,2,2,56,34,80,CS,Conscientious-Steadiness,INTP,140.0,41.0,4,2022,1.9
EMP101357,4.0,2022,BAYU ZULFIKAR HASIBUAN,633810,3,3,4,6,2,3,2,3,6,31,41,94,SD,Steadiness-Dominant,ESFP,97.0,16.0,5,2022,4.2
EMP101358,2.0,2022,KURNIA MAULANA,591614,3,4,6,5,5,1,2,2,6,30,80,31,IS,Influencer-Steadiness,ISTP,108.0,27.0,7,2022,1.875
EMP101359,3.0,2022,FAJAR IQBAL SIMANJUNTAK,897455,2,4,5,6,1,3,2,1,2,92,62,74,CS,Conscientious-Steadiness,INTP,95.0,29.0,7,2022,3.125
EMP101360,3.0,2022,FITRI IQBAL LUKMAN,846588,1,2,5,1,5,2,1,4,4,64,22,72,SI,Steadiness-Influencer,ENFP,124.0,18.0,1,2022,3.2
EMP101361,4.0,2022,ADI PRATAMA,710143,2,2,3,1,1,3,3,2,3,77,29,82,DI,Dominant-Influencer,ESTJ,93.0,29.0,10,2022,3.7
EMP101362,1.0,2022,VALDO KUSUMA,126509,1,4,6,5,1,1,2,4,1,26,49,69,DC,Dominant-Conscientious,INFP,97.0,22.0,7,2022,1.1
EMP101363,4.0,2022,RAFA GUNAWAN,442840,1,2,4,2,4,3,2,4,5,28,71,50,DS,Dominant-Steadiness,ESTP,133.0,43.0,1,2022,3.9
EMP101364,2.0,2022,RIZKY BASKARA HANDAYANI,212333,1,1,5,4,2,3,3,4,3,74,41,34,SC,Steadiness-Conscientious,ENTP,,,1,2022,2.1
EMP101365,3.0,2022,TEGUH SETIAWAN,502864,2,1,6,5,3,3,1,4,6,110,20,87,SC,Steadiness-Conscientious,INFP,,16.0,1,2022,2.888888888888889
EMP101366,4.0,2022,RANI FIRMANSYAH,293310,3,2,4,2,5,3,2,4,3,67,85,87,ID,Influencer-Dominant,ISTP,117.0,19.0,10,2022,3.888888888888889
EMP101367,5.0,2022,AHMAD NUGROHO,994183,4,2,2,3,4,2,2,1,3,73,43,32,SI,Steadiness-Influencer,ENFP,,43.0,8,2022,5.0
EMP101368,3.0,2022,JULIA HERLAMBANG,645475,3,1,3,3,1,3,1,3,3,48,86,33,DI,Dominant-Influencer,INFP,104.0,32.0,2,2022,3.3
EMP101369,5.0,2022,DIMAS YUDHISTIRA PRATOMO,831723,3,3,6,6,5,2,3,3,2,65,91,40,CI,Conscientious-Influencer,ENTJ,90.0,25.0,5,2022,4.8
EMP101370,4.0,2022,IMAN RACHMAN SIMANJUNTAK,792395,3,4,3,1,1,2,1,2,5,55,65,44,IC,Influencer-Conscientious,ISFP,128.0,35.0,10,2022,3.9
EMP101371,3.0,2022,ANISA KURNIAWAN,636494,3,2,2,2,4,2,1,2,5,44,55,46,CD,Conscientious-Dominant,ISTJ,,29.0,2,2022,3.0
EMP101372,3.0,2022,ADIT GUNAWAN,254668,1,3,6,2,5,3,2,4,3,51,94,59,ID,Influencer-Dominant,NAN,134.0,17.0,4,2022,3.0
EMP101373,5.0,2022,HANA AJI SINAGA,146003,2,4,3,2,3,1,3,1,3,40,47,79,SI,Steadiness-Influencer,ISFP,81.0,35.0,1,2022,4.888888888888889
EMP101374,1.0,2022,ANISA QOLBI KURNIAWAN,528126,2,2,3,3,5,2,1,1,5,14,82,84,SI,Steadiness-Influencer,ENFP,118.0,31.0,8,2022,1.2222222222222223
EMP101375,3.0,2022,LESTARI SALSABILA,932619,3,2,3,1,3,3,3,3,4,71,61,86,SI,Steadiness-Influencer,ESFP,,33.0,7,2022,2.5555555555555554
EMP101376,3.0,2022,IMAN TAMBA,198368,2,3,5,1,4,2,2,1,3,74,46,70,DC,Dominant-Conscientious,ESFJ,128.0,35.0,8,2022,3.3
EMP101377,5.0,2022,DWI UTAMA FAUZIAH,369853,2,4,1,5,3,1,1,2,3,61,75,52,DI,Dominant-Influencer,ENTP,90.0,28.0,9,2022,4.8
EMP101378,2.0,2022,JOKO DHARMA UTAMI,538168,2,2,2,3,3,3,2,3,4,73,36,49,NAN,Influencer-Steadiness,ISFP,137.0,25.0,6,2022,2.0
EMP101379,5.0,2022,OKA PAMUNGKAS,398639,3,4,5,6,1,3,1,4,3,21,71,44,IS,Influencer-Steadiness,ENTP,89.0,29.0,1,2022,4.777777777777778
EMP101380,,2022,TEGUH UTAMA PRATOMO,967444,2,4,4,2,2,3,3,3,1,45,78,86,CI,Conscientious-Influencer,ESTP,108.0,28.0,10,2022,2.6666666666666665
EMP101381,4.0,2022,KURNIA RIDWAN,485764,4,4,3,1,4,1,3,1,5,47,85,39,CD,Conscientious-Dominant,INFP,110.0,38.0,3,2022,3.6
EMP101382,3.0,2022,CITRA ZULFIKAR SIREGAR,197674,2,3,5,3,3,2,2,1,2,79,39,69,CS,Conscientious-Steadiness,INTP,112.0,37.0,4,2022,3.375
EMP101383,3.0,2022,RIZKY RAMADHAN,902995,3,4,4,3,2,2,1,3,1,20,27,47,DI,Dominant-Influencer,INFJ,133.0,30.0,3,2022,3.0
EMP101384,3.0,2022,INDRA GINTING,481482,2,1,6,6,5,1,1,2,1,62,85,23,IC,Influencer-Conscientious,ESTJ,112.0,32.0,3,2022,2.9
EMP101385,2.0,2022,DIAN YUDHISTIRA LESTARI,528277,2,2,4,4,5,1,3,4,1,19,39,27,DS,Dominant-Steadiness,ENFP,,,2,2022,1.7777777777777777
EMP101386,3.0,2022,RAMA MAULIDA,634264,4,4,3,2,5,2,1,1,4,7,74,75,CS,Conscientious-Steadiness,ENFJ,122.0,12.0,6,2022,3.111111111111111
EMP101387,2.0,2022,ZAHRA WIBOWO,568802,3,2,6,6,4,3,3,2,2,27,33,69,DC,Dominant-Conscientious,ESTP,112.0,24.0,1,2022,1.8
EMP101388,1.0,2022,AYUNDA TRI HIDAYAT,799232,3,1,3,6,1,2,3,3,6,59,79,67,ID,Influencer-Dominant,ENFP,116.0,20.0,1,2022,1.3333333333333333
EMP101389,3.0,2022,RIZKA ERLANGGA SIREGAR,195760,1,1,6,2,1,2,1,1,1,56,88,93,DS,Dominant-Steadiness,ISTJ,91.0,30.0,2,2022,3.2857142857142856
EMP101390,3.0,2022,WAHYU PRAMUDITA GUNAWAN,717529,4,1,1,1,3,1,3,4,5,64,95,73,NAN,Dominant-Steadiness,ENFP,138.0,26.0,10,2022,3.0
EMP101391,1.0,2022,DEWI FAUZIAH,171144,3,1,3,4,4,3,2,1,2,4,92,97,CD,Conscientious-Dominant,INTP,,,7,2022,1.1111111111111112
EMP101392,3.0,2022,YOGA SIREGAR,572418,1,2,4,2,4,1,1,1,1,64,23,54,SC,Steadiness-Conscientious,ISTJ,121.0,25.0,3,2022,3.0
EMP101393,4.0,2022,EVI JATMIKO HALIM,215857,4,4,6,1,5,3,2,4,1,85,21,98,ID,Influencer-Dominant,ENTP,91.0,21.0,9,2022,4.222222222222222
EMP101394,3.0,2022,ARI UTAMI,149080,3,3,4,4,2,2,1,3,4,49,27,62,SD,Steadiness-Dominant,ISFJ,,,4,2022,2.9
EMP101395,3.0,2022,NABILA SAPUTRA SETIAWAN,765927,1,4,3,4,2,2,1,1,1,111,48,93,SC,Steadiness-Conscientious,ESTJ,,,5,2022,2.6666666666666665
EMP101396,3.0,2022,GITA GINTING,406239,3,4,5,3,5,1,1,1,4,36,73,63,CD,Conscientious-Dominant,ESFP,105.0,22.0,4,2022,2.875
EMP101397,3.0,2022,GITA WIJAYA SETIAWAN,754546,4,2,4,1,2,2,2,1,3,53,22,83,SD,Steadiness-Dominant,ESTJ,103.0,13.0,8,2022,3.0
EMP101398,3.0,2022,UMAR KUSUMA,418828,4,4,3,1,4,1,3,3,2,42,66,56,SC,Steadiness-Conscientious,ESTP,100.0,33.0,2,2022,3.0
EMP101399,4.0,2022,UTAMI ROHMAN,929387,2,1,2,1,4,3,1,4,4,2,79,72,DS,Dominant-Steadiness,ISTP,117.0,28.0,8,2022,4.111111111111111
EMP101400,,2022,RENDRA RACHMAN WIJAYA,659231,1,2,2,1,3,3,3,3,4,18,64,34,CI,Conscientious-Influencer,INFJ,106.0,34.0,7,2022,3.111111111111111
EMP101401,3.0,2022,EVI SITUMORANG,437145,2,3,1,1,4,1,3,1,2,74,44,32,CS,Conscientious-Steadiness,ESTP,138.0,27.0,4,2022,3.0
EMP101402,3.0,2022,WULAN DHARMA NUGROHO,984541,3,2,2,3,2,1,1,3,3,86,71,87,DC,Dominant-Conscientious,ENTP,129.0,37.0,3,2022,2.7142857142857144
EMP101403,3.0,2022,OKTAVIA JATMIKO UTAMI,119343,2,2,2,5,3,3,3,1,5,71,55,81,SC,Steadiness-Conscientious,ESTJ,122.0,31.0,9,2022,2.9
EMP101404,3.0,2022,RIZKY SALSABILA,775002,4,3,5,3,2,1,2,3,6,43,62,94,DS,Dominant-Steadiness,ENTP,104.0,31.0,1,2022,3.1
EMP101405,2.0,2022,PUTRI PURNAMA,970175,3,2,5,1,5,2,1,1,6,71,99,24,CI,Conscientious-Influencer,NAN,124.0,18.0,8,2022,1.875
EMP101406,3.0,2022,AHMAD ZULFIKAR ROHMAN,797928,2,1,5,1,3,3,1,2,3,82,76,35,ID,Influencer-Dominant,ENFJ,117.0,25.0,5,2022,3.0
EMP101407,2.0,2022,ZAHRA JATMIKO HARTANTO,376772,4,4,3,1,2,2,3,1,2,23,74,64,IS,Influencer-Steadiness,NAN,136.0,18.0,4,2022,2.3333333333333335
EMP101408,4.0,2022,VANIA AJI GINTING,951474,2,2,3,6,3,2,3,3,2,53,99,35,NAN,Steadiness-Influencer,INTP,102.0,18.0,3,2022,4.0
EMP101409,5.0,2022,RENDRA UTAMA HANDAYANI,265754,1,3,3,5,4,2,3,4,4,58,70,57,DS,Dominant-Steadiness,INFJ,103.0,26.0,5,2022,4.8
EMP101410,2.0,2022,ANDI GANESHA HANDAYANI,346213,2,4,3,5,3,1,3,3,1,46,58,67,CD,Conscientious-Dominant,ENFJ,91.0,33.0,2,2022,2.111111111111111
EMP101411,4.0,2022,DWI FIRMANSYAH,333495,3,1,5,6,1,1,2,2,1,73,63,84,DC,Dominant-Conscientious,ESTP,,30.0,10,2022,4.0
EMP101412,,2022,MAHENDRA KURNIAWAN,156500,2,4,4,3,4,2,1,3,1,38,86,64,NAN,Dominant-Conscientious,ISTP,,19.0,5,2022,3.0
EMP101413,1.0,2022,NUGROHO FADILLAH RAHMAWATI,530852,2,1,5,6,2,1,3,1,4,24,76,82,CI,Conscientious-Influencer,ENFP,104.0,29.0,3,2022,1.375
EMP101414,4.0,2022,RAFA LESTARI,398371,2,1,4,3,5,3,2,2,5,39,83,44,SC,Steadiness-Conscientious,ENTJ,127.0,19.0,9,2022,3.7777777777777777
EMP101415,5.0,2022,HADI ADI ANGGARA,709064,2,1,6,3,1,3,2,2,2,58,26,68,NAN,Conscientious-Dominant,ENFP,96.0,21.0,4,2022,4.888888888888889
EMP101416,2.0,2022,PRASETYO TRI HALIM,932856,1,2,1,4,1,2,1,1,1,1,89,78,DS,Dominant-Steadiness,ESTP,,,1,2022,2.0
EMP101417,2.0,2022,ARIF HALIM,796234,1,1,3,6,5,1,3,1,6,34,87,55,IC,Influencer-Conscientious,INFP,127.0,29.0,1,2022,2.0
